review_id,restaurant_name,city,food_name,category,price,portion_size,rating_overall,rating_taste,rating_packaging,rating_delivery,review_text,image_name,sentiment_label
1040,Curry Kingdom,Surabaya,Milkshake,Beverage,60471,Small,5,4,4,4.0,"Makanannya enak banget, bakal order lagi.",img_015.jpg,positive
9756,Kopi Santai,Semarang,Hot Dog,Fast Food,90601,Medium,5,4,5,4.0,"Makanannya enak banget, bakal order lagi.",img_003.jpg,positive
2710,Taco Fiesta,Bekasi,Hot Dog,Fast Food,96354,Medium,2,2,1,2.0,Datangnya lama dan rasanya kurang enak.,img_003.jpg,negative
1434,Ramen House,Surabaya,Donat,Dessert,91913,Small,2,2,1,2.0,"Rasanya hambar banget, kecewa.",img_019.jpg,negative
2865,Ramen House,Bekasi,Es Teh,Beverage,53948,Large,1,2,2,2.0,Datangnya lama dan rasanya kurang enak.,img_013.jpg,negative
3016,Kedai Soto Ibu Rina,Depok,Cheesecake,Dessert,38923,Small,4,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_018.jpg,positive
3494,Curry Kingdom,Semarang,Dimsum,Chinese,80500,Small,4,5,5,4.0,Suka banget sama rasanya.,img_020.jpg,positive
2198,Bakso Legend,Surabaya,Udon,Japanese,80172,Medium,5,5,4,4.0,Enak pol! Pengiriman juga cepat.,img_007.jpg,positive
4304,Kopi Santai,Solo,Ice Cream,Dessert,22892,Large,5,4,4,4.0,"Makanannya enak banget, bakal order lagi.",img_016.jpg,positive
7354,Grill Master,Surabaya,Kopi Susu,Beverage,28939,Medium,5,5,4,5.0,"Makanannya enak banget, bakal order lagi.",img_012.jpg,positive
6659,Taco Fiesta,Yogyakarta,Rendang,Indonesian,79328,Medium,4,4,4,4.0,Tidak buruk tapi tidak spesial juga.,img_008.jpg,neutral
3698,Kopi Santai,Semarang,Nasi Goreng,Indonesian,85837,Small,5,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_009.jpg,positive
9746,Burger Hub,Bandung,Bakso,Indonesian,33504,Large,5,4,5,5.0,Enak pol! Pengiriman juga cepat.,img_011.jpg,positive
1356,Kedai Soto Ibu Rina,Bekasi,Dimsum,Chinese,24450,Small,5,4,4,4.0,Suka banget sama rasanya.,img_020.jpg,positive
1071,Curry Kingdom,Surabaya,Sushi,Japanese,84348,Medium,2,1,2,2.0,Packingnya berantakan dan rasanya aneh.,img_006.jpg,negative
5772,Taco Fiesta,Jakarta,Biryani,Indian,99212,Small,4,4,5,5.0,Suka banget sama rasanya.,img_021.jpg,positive
4981,Burger Hub,Bekasi,Udon,Japanese,62455,Large,5,5,4,5.0,Enak pol! Pengiriman juga cepat.,img_007.jpg,positive
4599,Curry Kingdom,Solo,Ramen,Japanese,48296,Small,4,4,4,4.0,Suka banget sama rasanya.,img_005.jpg,positive
5147,Curry Kingdom,Yogyakarta,Cheesecake,Dessert,89331,Small,5,5,4,4.0,Suka banget sama rasanya.,img_018.jpg,positive
7245,Bakso Legend,Depok,Burger,Fast Food,46691,Large,2,1,1,2.0,Packingnya berantakan dan rasanya aneh.,img_001.jpg,negative
4076,Kedai Soto Ibu Rina,Semarang,Ramen,Japanese,20150,Medium,1,1,2,1.0,"Rasanya hambar banget, kecewa.",img_005.jpg,negative
8785,Ramen House,Jakarta,Kopi Susu,Beverage,46942,Small,4,5,5,4.0,"Makanannya enak banget, bakal order lagi.",img_012.jpg,positive
7307,Sushi Mori,Depok,Brownies,Dessert,94636,Large,5,4,4,5.0,Suka banget sama rasanya.,img_017.jpg,positive
9285,Dapur Nusantara,Yogyakarta,Fried Chicken,Fast Food,68638,Large,3,4,4,4.0,Tidak buruk tapi tidak spesial juga.,img_002.jpg,neutral
2494,Burger Hub,Jakarta,Dimsum,Chinese,67138,Medium,1,2,1,2.0,"Rasanya hambar banget, kecewa.",img_020.jpg,negative
7951,Sushi Mori,Solo,Brownies,Dessert,78329,Small,4,4,4,4.0,Cukup oke tapi masih bisa ditingkatkan.,img_017.jpg,neutral
8806,Dapur Nusantara,Depok,Fried Chicken,Fast Food,94361,Medium,1,2,1,2.0,Tidak sesuai ekspektasi.,img_002.jpg,negative
8204,Curry Kingdom,Depok,Ramen,Japanese,62452,Medium,1,1,2,1.0,Packingnya berantakan dan rasanya aneh.,img_005.jpg,negative
8896,Sushi Mori,Jakarta,Bakso,Indonesian,306112,Large,5,5,5,5.0,,img_011.jpg,positive
6586,Taco Fiesta,Surabaya,Udon,Japanese,19126,Small,5,5,4,5.0,"Mantap rasanya, packingnya rapi.",img_007.jpg,positive
3696,Ramen House,Surabaya,Bakso,Indonesian,71225,Medium,2,1,1,,Kapok pesan di sini.,img_011.jpg,negative
8731,Taco Fiesta,Jakarta,Ramen,Japanese,25198,Small,3,4,4,4.0,Standar aja menurutku.,img_005.jpg,neutral
6227,Ramen House,Bekasi,Ramen,Japanese,19592,Medium,4,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_005.jpg,positive
3307,Bakso Legend,Semarang,Udon,Japanese,22312,Medium,4,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_007.jpg,positive
2971,Sushi Mori,Bekasi,Donat,Dessert,63309,Medium,5,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_019.jpg,positive
9585,Bakso Legend,Yogyakarta,Rendang,Indonesian,98403,Medium,5,4,4,5.0,"Rasanya juara sih ini, recommended banget.",img_008.jpg,positive
8518,Burger Hub,Yogyakarta,Dimsum,Chinese,12785,Small,1,2,1,1.0,Packingnya berantakan dan rasanya aneh.,img_020.jpg,negative
7903,Kopi Santai,Bandung,Fried Chicken,Fast Food,15748,Medium,1,1,2,1.0,"Rasanya hambar banget, kecewa.",img_002.jpg,negative
7865,Ramen House,Jakarta,Burger,Fast Food,88364,Small,5,4,5,5.0,"Mantap rasanya, packingnya rapi.",img_001.jpg,positive
4615,Ramen House,Semarang,Bakso,Indonesian,47183,Large,2,2,1,1.0,"Rasanya hambar banget, kecewa.",img_011.jpg,negative
5131,Ramen House,Yogyakarta,Es Teh,Beverage,37219,Medium,2,2,1,1.0,"Rasanya hambar banget, kecewa.",img_013.jpg,negative
3272,Kopi Santai,Solo,Matcha Latte,Beverage,87626,Small,1,2,2,2.0,Tidak sesuai ekspektasi.,img_014.jpg,negative
5752,Dapur Nusantara,Jakarta,Burger,Fast Food,49871,Large,1,1,2,,"Rasanya hambar banget, kecewa.",img_001.jpg,negative
2409,Ramen House,Jakarta,Donat,Dessert,17473,Medium,4,5,4,5.0,"Rasanya juara sih ini, recommended banget.",img_019.jpg,positive
4841,Curry Kingdom,Solo,Bakso,Indonesian,14943,Medium,3,3,3,3.0,Rasanya biasa aja sih.,img_011.jpg,neutral
4846,Ramen House,Bekasi,Hot Dog,Fast Food,46527,Small,2,1,1,1.0,Tidak sesuai ekspektasi.,img_003.jpg,negative
3944,Kedai Soto Ibu Rina,Jakarta,Dimsum,Chinese,21602,Large,5,4,5,5.0,Enak pol! Pengiriman juga cepat.,img_020.jpg,positive
1405,Burger Hub,Bandung,Brownies,Dessert,43611,Small,4,3,4,4.0,Standar aja menurutku.,img_017.jpg,neutral
2206,Kopi Santai,Jakarta,Hot Dog,Fast Food,36581,Large,3,3,3,4.0,Standar aja menurutku.,img_003.jpg,neutral
2550,Bakso Legend,Bandung,Cheesecake,Dessert,23611,Small,3,4,4,4.0,Rasanya biasa aja sih.,img_018.jpg,neutral
9340,Grill Master,Bekasi,Ice Cream,Dessert,78939,Small,3,4,3,4.0,Cukup oke tapi masih bisa ditingkatkan.,img_016.jpg,neutral
7496,Taco Fiesta,Surabaya,Biryani,Indian,68176,Medium,4,4,5,,Enak pol! Pengiriman juga cepat.,img_021.jpg,positive
4190,Sushi Mori,Solo,Milkshake,Beverage,48198,Medium,2,1,1,1.0,Packingnya berantakan dan rasanya aneh.,img_015.jpg,negative
9772,Kopi Santai,Surabaya,Pizza,Fast Food,89070,Medium,4,4,3,4.0,Tidak buruk tapi tidak spesial juga.,img_004.jpg,neutral
4079,Ramen House,Depok,Cheesecake,Dessert,60794,Small,4,5,4,5.0,"Makanannya enak banget, bakal order lagi.",img_018.jpg,positive
2146,Grill Master,Depok,Ramen,Japanese,66168,Medium,2,1,1,2.0,Kapok pesan di sini.,img_005.jpg,negative
4008,Kedai Soto Ibu Rina,Semarang,Nasi Goreng,Indonesian,92111,Large,4,4,4,4.0,,img_009.jpg,neutral
4214,Sushi Mori,Bandung,Burger,Fast Food,74671,Large,2,1,1,2.0,"Rasanya hambar banget, kecewa.",img_001.jpg,negative
7578,Burger Hub,Depok,Biryani,Indian,12054,Small,4,5,4,,Suka banget sama rasanya.,img_021.jpg,positive
9167,Dapur Nusantara,Yogyakarta,Biryani,Indian,85263,Small,1,2,2,1.0,Tidak sesuai ekspektasi.,img_021.jpg,negative
5723,Taco Fiesta,Depok,Burger,Fast Food,98904,Large,5,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_001.jpg,positive
9892,Kopi Santai,Yogyakarta,Ice Cream,Dessert,46790,Large,5,4,5,5.0,"Makanannya enak banget, bakal order lagi.",img_016.jpg,positive
9789,Ramen House,Depok,Matcha Latte,Beverage,95840,Small,4,3,4,3.0,Tidak buruk tapi tidak spesial juga.,img_014.jpg,neutral
4536,Bakso Legend,Solo,Matcha Latte,Beverage,78750,Large,4,4,5,5.0,"Mantap rasanya, packingnya rapi.",img_014.jpg,positive
5763,Grill Master,Surabaya,Rendang,Indonesian,54199,Large,4,4,3,4.0,Cukup oke tapi masih bisa ditingkatkan.,img_008.jpg,neutral
6006,Kopi Santai,Jakarta,Bakso,Indonesian,11073,Large,4,5,5,5.0,"Rasanya juara sih ini, recommended banget.",img_011.jpg,positive
4213,Taco Fiesta,Jakarta,Donat,Dessert,97419,Medium,5,4,5,5.0,"Mantap rasanya, packingnya rapi.",img_019.jpg,positive
1468,Burger Hub,Solo,Hot Dog,Fast Food,380091,Medium,4,3,4,3.0,Lumayan lah untuk harga segitu.,img_003.jpg,neutral
2543,Kopi Santai,Yogyakarta,Sate Ayam,Indonesian,74418,Small,1,2,2,1.0,Datangnya lama dan rasanya kurang enak.,img_010.jpg,negative
2288,Burger Hub,Bandung,Pizza,Fast Food,34202,Small,3,4,3,4.0,Tidak buruk tapi tidak spesial juga.,img_004.jpg,neutral
8112,Kopi Santai,Surabaya,Es Teh,Beverage,98722,Small,4,4,3,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_013.jpg,neutral
8067,Kedai Soto Ibu Rina,Bandung,Fried Chicken,Fast Food,50981,Small,4,5,5,5.0,"Mantap rasanya, packingnya rapi.",img_002.jpg,positive
1512,Taco Fiesta,Surabaya,Matcha Latte,Beverage,67968,Small,3,4,4,3.0,Lumayan lah untuk harga segitu.,img_014.jpg,neutral
2423,Kopi Santai,Bekasi,Bakso,Indonesian,65615,Medium,1,2,2,1.0,Datangnya lama dan rasanya kurang enak.,img_011.jpg,negative
8242,Dapur Nusantara,Surabaya,Es Teh,Beverage,66555,Large,3,4,3,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_013.jpg,neutral
6505,Taco Fiesta,Solo,Hot Dog,Fast Food,67765,Small,4,5,4,4.0,Enak pol! Pengiriman juga cepat.,img_003.jpg,positive
4527,Ramen House,Yogyakarta,Nasi Goreng,Indonesian,95224,Large,3,4,4,3.0,Tidak buruk tapi tidak spesial juga.,img_009.jpg,neutral
4969,Kopi Santai,Semarang,Es Teh,Beverage,43469,Small,1,1,1,1.0,Datangnya lama dan rasanya kurang enak.,img_013.jpg,negative
7202,Kedai Soto Ibu Rina,Surabaya,Milkshake,Beverage,35438,Large,5,5,4,5.0,"Mantap rasanya, packingnya rapi.",img_015.jpg,positive
5901,Kedai Soto Ibu Rina,Solo,Rendang,Indonesian,25558,Medium,4,4,4,,Enak pol! Pengiriman juga cepat.,img_008.jpg,positive
2879,Grill Master,Surabaya,Milkshake,Beverage,28514,Medium,2,1,1,1.0,Packingnya berantakan dan rasanya aneh.,img_015.jpg,negative
4745,Burger Hub,Surabaya,Dimsum,Chinese,38551,Small,3,4,3,4.0,Standar aja menurutku.,img_020.jpg,neutral
6881,Taco Fiesta,Bekasi,Ramen,Japanese,17402,Small,5,5,4,,"Rasanya juara sih ini, recommended banget.",img_005.jpg,positive
3909,Grill Master,Surabaya,Burger,Fast Food,93617,Large,1,2,1,1.0,Tidak sesuai ekspektasi.,img_001.jpg,negative
9241,Grill Master,Bekasi,Es Teh,Beverage,63488,Small,4,5,4,4.0,"Mantap rasanya, packingnya rapi.",img_013.jpg,positive
2127,Curry Kingdom,Surabaya,Cheesecake,Dessert,97166,Medium,3,3,3,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_018.jpg,neutral
4992,Grill Master,Semarang,Rendang,Indonesian,40804,Small,5,4,4,4.0,"Makanannya enak banget, bakal order lagi.",img_008.jpg,positive
4867,Ramen House,Jakarta,Sushi,Japanese,64438,Large,4,5,4,5.0,"Rasanya juara sih ini, recommended banget.",img_006.jpg,positive
2408,Curry Kingdom,Bekasi,Biryani,Indian,73195,Large,4,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_021.jpg,positive
2323,Dapur Nusantara,Bandung,Nasi Goreng,Indonesian,83482,Medium,2,1,2,1.0,Tidak sesuai ekspektasi.,img_009.jpg,negative
9734,Sushi Mori,Depok,Dimsum,Chinese,20551,Small,4,5,4,4.0,Suka banget sama rasanya.,img_020.jpg,positive
7886,Burger Hub,Bekasi,Dimsum,Chinese,66070,Large,5,5,4,4.0,Enak pol! Pengiriman juga cepat.,img_020.jpg,positive
2905,Burger Hub,Solo,Brownies,Dessert,60027,Medium,5,5,4,4.0,Enak pol! Pengiriman juga cepat.,img_017.jpg,positive
1413,Taco Fiesta,Depok,Kopi Susu,Beverage,28322,Small,4,5,5,4.0,"Rasanya juara sih ini, recommended banget.",img_012.jpg,positive
5729,Bakso Legend,Bandung,Es Teh,Beverage,257907,Medium,2,1,2,2.0,Datangnya lama dan rasanya kurang enak.,img_013.jpg,negative
2585,Sushi Mori,Surabaya,Sate Ayam,Indonesian,64481,Medium,4,4,5,5.0,"Rasanya juara sih ini, recommended banget.",img_010.jpg,positive
7178,Kedai Soto Ibu Rina,Solo,Cheesecake,Dessert,13710,Large,1,1,2,1.0,"Rasanya hambar banget, kecewa.",img_018.jpg,negative
4732,Sushi Mori,Yogyakarta,Es Teh,Beverage,17556,Medium,3,3,3,3.0,Standar aja menurutku.,img_013.jpg,neutral
1715,Grill Master,Jakarta,Nasi Goreng,Indonesian,26814,Large,1,1,1,2.0,Datangnya lama dan rasanya kurang enak.,img_009.jpg,negative
4155,Ramen House,Bandung,Burger,Fast Food,78920,Small,5,4,5,5.0,Enak pol! Pengiriman juga cepat.,img_001.jpg,positive
5129,Bakso Legend,Bekasi,Donat,Dessert,74268,Large,3,4,3,3.0,Rasanya biasa aja sih.,img_019.jpg,neutral
6500,Ramen House,Depok,Matcha Latte,Beverage,37690,Large,4,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_014.jpg,positive
6134,Sushi Mori,Yogyakarta,Matcha Latte,Beverage,68803,Medium,4,4,5,5.0,"Mantap rasanya, packingnya rapi.",img_014.jpg,positive
2693,Kedai Soto Ibu Rina,Semarang,Matcha Latte,Beverage,79520,Medium,4,4,4,4.0,Enak pol! Pengiriman juga cepat.,img_014.jpg,positive
4394,Taco Fiesta,Jakarta,Biryani,Indian,60989,Small,5,5,4,4.0,"Makanannya enak banget, bakal order lagi.",img_021.jpg,positive
2974,Taco Fiesta,Bandung,Rendang,Indonesian,88912,Large,2,2,1,1.0,Tidak sesuai ekspektasi.,img_008.jpg,negative
5847,Ramen House,Depok,Kopi Susu,Beverage,46497,Small,5,4,4,4.0,Enak pol! Pengiriman juga cepat.,img_012.jpg,positive
3383,Sushi Mori,Depok,Bakso,Indonesian,74688,Medium,1,1,2,1.0,Tidak sesuai ekspektasi.,img_011.jpg,negative
2741,Grill Master,Yogyakarta,Sushi,Japanese,22801,Small,5,4,5,5.0,"Mantap rasanya, packingnya rapi.",img_006.jpg,positive
6215,Kopi Santai,Bandung,Rendang,Indonesian,62421,Medium,4,4,4,5.0,Suka banget sama rasanya.,img_008.jpg,positive
1755,Bakso Legend,Solo,Biryani,Indian,90121,Medium,2,1,2,1.0,Kapok pesan di sini.,img_021.jpg,negative
8920,Kopi Santai,Yogyakarta,Biryani,Indian,37026,Large,1,2,2,1.0,"Rasanya hambar banget, kecewa.",img_021.jpg,negative
8025,Taco Fiesta,Jakarta,Milkshake,Beverage,50059,Large,5,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_015.jpg,positive
5429,Dapur Nusantara,Yogyakarta,Pizza,Fast Food,50441,Medium,3,3,3,4.0,Tidak buruk tapi tidak spesial juga.,img_004.jpg,neutral
6079,Burger Hub,Semarang,Sate Ayam,Indonesian,42066,Medium,2,1,1,,Tidak sesuai ekspektasi.,img_010.jpg,negative
8196,Sushi Mori,Depok,Matcha Latte,Beverage,11057,Small,4,3,4,4.0,Tidak buruk tapi tidak spesial juga.,img_014.jpg,neutral
9109,Kedai Soto Ibu Rina,Yogyakarta,Kopi Susu,Beverage,50769,Large,3,3,4,3.0,Tidak buruk tapi tidak spesial juga.,img_012.jpg,neutral
2529,Ramen House,Jakarta,Biryani,Indian,60243,Small,4,4,4,4.0,"Mantap rasanya, packingnya rapi.",img_021.jpg,positive
3874,Curry Kingdom,Surabaya,Fried Chicken,Fast Food,84691,Medium,5,5,5,4.0,"Rasanya juara sih ini, recommended banget.",img_002.jpg,positive
5096,Ramen House,Bandung,Hot Dog,Fast Food,95682,Small,3,3,4,,Tidak buruk tapi tidak spesial juga.,img_003.jpg,neutral
7957,Bakso Legend,Yogyakarta,Sushi,Japanese,71949,Medium,5,4,4,5.0,"Rasanya juara sih ini, recommended banget.",img_006.jpg,positive
7246,Dapur Nusantara,Semarang,Matcha Latte,Beverage,83665,Large,5,5,4,5.0,"Rasanya juara sih ini, recommended banget.",img_014.jpg,positive
6402,Taco Fiesta,Jakarta,Bakso,Indonesian,45648,Medium,4,5,4,5.0,Suka banget sama rasanya.,img_011.jpg,positive
1135,Kedai Soto Ibu Rina,Solo,Rendang,Indonesian,53009,Medium,4,5,4,5.0,Enak pol! Pengiriman juga cepat.,img_008.jpg,positive
9569,Dapur Nusantara,Jakarta,Udon,Japanese,46014,Large,2,2,1,2.0,Datangnya lama dan rasanya kurang enak.,img_007.jpg,negative
7585,Grill Master,Solo,Es Teh,Beverage,69975,Medium,4,4,3,4.0,Rasanya biasa aja sih.,img_013.jpg,neutral
1843,Kedai Soto Ibu Rina,Semarang,Hot Dog,Fast Food,23451,Medium,1,1,1,2.0,Packingnya berantakan dan rasanya aneh.,img_003.jpg,negative
8080,Kopi Santai,Jakarta,Bakso,Indonesian,96794,Small,4,3,3,4.0,Standar aja menurutku.,img_011.jpg,neutral
4349,Kopi Santai,Yogyakarta,Sate Ayam,Indonesian,12180,Large,2,2,1,2.0,Tidak sesuai ekspektasi.,img_010.jpg,negative
4757,Bakso Legend,Depok,Ice Cream,Dessert,80393,Small,5,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_016.jpg,positive
3037,Burger Hub,Jakarta,Sate Ayam,Indonesian,59334,Medium,4,5,5,5.0,"Rasanya juara sih ini, recommended banget.",img_010.jpg,positive
2168,Curry Kingdom,Solo,Biryani,Indian,52346,Large,3,4,3,4.0,Lumayan lah untuk harga segitu.,img_021.jpg,neutral
2385,Burger Hub,Bandung,Burger,Fast Food,48528,Medium,4,4,3,3.0,Rasanya biasa aja sih.,img_001.jpg,neutral
9023,Ramen House,Depok,Milkshake,Beverage,29225,Medium,1,1,2,2.0,Packingnya berantakan dan rasanya aneh.,img_015.jpg,negative
5157,Curry Kingdom,Semarang,Sate Ayam,Indonesian,80414,Large,4,4,3,3.0,Rasanya biasa aja sih.,img_010.jpg,neutral
7074,Sushi Mori,Solo,Milkshake,Beverage,49512,Medium,1,2,1,1.0,Packingnya berantakan dan rasanya aneh.,img_015.jpg,negative
8012,Burger Hub,Solo,Sushi,Japanese,90511,Medium,5,5,5,4.0,Suka banget sama rasanya.,img_006.jpg,positive
9001,Taco Fiesta,Semarang,Ice Cream,Dessert,86996,Medium,4,3,4,4.0,Lumayan lah untuk harga segitu.,img_016.jpg,neutral
1450,Grill Master,Bekasi,Rendang,Indonesian,12952,Medium,5,5,4,5.0,"Rasanya juara sih ini, recommended banget.",img_008.jpg,positive
6048,Kopi Santai,Bekasi,Dimsum,Chinese,17785,Small,4,5,5,4.0,"Rasanya juara sih ini, recommended banget.",img_020.jpg,positive
1762,Dapur Nusantara,Semarang,Donat,Dessert,55010,Medium,5,4,4,5.0,"Mantap rasanya, packingnya rapi.",img_019.jpg,positive
7924,Kopi Santai,Yogyakarta,Kopi Susu,Beverage,14825,Small,1,2,2,1.0,"Rasanya hambar banget, kecewa.",img_012.jpg,negative
2289,Curry Kingdom,Jakarta,Hot Dog,Fast Food,88361,Medium,4,4,3,3.0,Cukup oke tapi masih bisa ditingkatkan.,img_003.jpg,neutral
6150,Ramen House,Bandung,Hot Dog,Fast Food,65887,Small,4,3,4,4.0,Standar aja menurutku.,img_003.jpg,neutral
7964,Ramen House,Solo,Hot Dog,Fast Food,81769,Medium,4,4,4,,Standar aja menurutku.,img_003.jpg,neutral
7109,Grill Master,Depok,Ramen,Japanese,40496,Medium,2,1,1,2.0,,img_005.jpg,negative
4046,Bakso Legend,Solo,Ice Cream,Dessert,18793,Small,5,4,5,4.0,"Rasanya juara sih ini, recommended banget.",img_016.jpg,positive
2445,Grill Master,Solo,Cheesecake,Dessert,87434,Small,5,5,4,4.0,Suka banget sama rasanya.,img_018.jpg,positive
9197,Bakso Legend,Surabaya,Bakso,Indonesian,89391,Medium,5,4,4,4.0,"Mantap rasanya, packingnya rapi.",img_011.jpg,positive
4701,Curry Kingdom,Bekasi,Brownies,Dessert,49642,Medium,2,2,2,2.0,Packingnya berantakan dan rasanya aneh.,img_017.jpg,negative
7004,Dapur Nusantara,Yogyakarta,Hot Dog,Fast Food,80059,Small,5,4,5,5.0,"Mantap rasanya, packingnya rapi.",img_003.jpg,positive
9638,Burger Hub,Depok,Cheesecake,Dessert,32388,Large,5,5,4,5.0,"Makanannya enak banget, bakal order lagi.",img_018.jpg,positive
6914,Grill Master,Bandung,Brownies,Dessert,38880,Medium,4,4,4,4.0,Suka banget sama rasanya.,img_017.jpg,positive
9974,Curry Kingdom,Jakarta,Fried Chicken,Fast Food,89521,Large,5,5,4,5.0,"Rasanya juara sih ini, recommended banget.",img_002.jpg,positive
2684,Kedai Soto Ibu Rina,Depok,Dimsum,Chinese,77503,Medium,1,1,1,1.0,"Rasanya hambar banget, kecewa.",img_020.jpg,negative
2485,Grill Master,Semarang,Hot Dog,Fast Food,17074,Small,4,5,5,5.0,"Rasanya juara sih ini, recommended banget.",img_003.jpg,positive
1964,Dapur Nusantara,Semarang,Sate Ayam,Indonesian,90466,Medium,4,4,4,5.0,"Mantap rasanya, packingnya rapi.",img_010.jpg,positive
8481,Curry Kingdom,Solo,Matcha Latte,Beverage,87465,Large,2,2,1,1.0,Kapok pesan di sini.,img_014.jpg,negative
5372,Dapur Nusantara,Surabaya,Bakso,Indonesian,60127,Medium,4,4,4,5.0,"Makanannya enak banget, bakal order lagi.",img_011.jpg,positive
1282,Burger Hub,Surabaya,Fried Chicken,Fast Food,26507,Large,4,5,4,5.0,Suka banget sama rasanya.,img_002.jpg,positive
6830,Burger Hub,Solo,Biryani,Indian,75086,Large,2,1,1,1.0,Tidak sesuai ekspektasi.,img_021.jpg,negative
1063,Kedai Soto Ibu Rina,Depok,Burger,Fast Food,92221,Small,5,5,4,4.0,Suka banget sama rasanya.,img_001.jpg,positive
1499,Bakso Legend,Bekasi,Fried Chicken,Fast Food,70696,Large,5,4,5,4.0,Suka banget sama rasanya.,img_002.jpg,positive
5837,Dapur Nusantara,Surabaya,Bakso,Indonesian,15756,Medium,3,3,4,3.0,Standar aja menurutku.,img_011.jpg,neutral
3980,Grill Master,Jakarta,Nasi Goreng,Indonesian,54704,Medium,2,2,2,2.0,Kapok pesan di sini.,img_009.jpg,negative
2366,Grill Master,Depok,Biryani,Indian,53152,Medium,2,1,1,1.0,Packingnya berantakan dan rasanya aneh.,img_021.jpg,negative
4613,Ramen House,Bekasi,Brownies,Dessert,91715,Large,2,2,2,2.0,Kapok pesan di sini.,img_017.jpg,negative
1859,Burger Hub,Surabaya,Matcha Latte,Beverage,46627,Large,4,4,4,5.0,"Makanannya enak banget, bakal order lagi.",img_014.jpg,positive
1252,Curry Kingdom,Jakarta,Udon,Japanese,47990,Medium,5,5,4,4.0,Suka banget sama rasanya.,img_007.jpg,positive
5253,Kopi Santai,Jakarta,Milkshake,Beverage,72158,Small,4,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_015.jpg,positive
4621,Taco Fiesta,Solo,Ramen,Japanese,96616,Small,2,2,2,2.0,Packingnya berantakan dan rasanya aneh.,img_005.jpg,negative
9762,Ramen House,Surabaya,Sushi,Japanese,58957,Small,1,1,1,1.0,Datangnya lama dan rasanya kurang enak.,img_006.jpg,negative
6617,Grill Master,Semarang,Matcha Latte,Beverage,82307,Medium,2,1,2,2.0,Tidak sesuai ekspektasi.,img_014.jpg,negative
6332,Kopi Santai,Bekasi,Donat,Dessert,55169,Small,5,4,4,5.0,"Mantap rasanya, packingnya rapi.",img_019.jpg,positive
3599,Bakso Legend,Bekasi,Brownies,Dessert,60563,Large,2,1,1,2.0,Kapok pesan di sini.,img_017.jpg,negative
8270,Sushi Mori,Bandung,Bakso,Indonesian,90363,Large,4,4,4,3.0,Tidak buruk tapi tidak spesial juga.,img_011.jpg,neutral
6868,Bakso Legend,Solo,Biryani,Indian,84150,Small,4,4,3,3.0,Rasanya biasa aja sih.,img_021.jpg,neutral
4009,Grill Master,Bandung,Fried Chicken,Fast Food,46802,Small,1,2,2,1.0,Datangnya lama dan rasanya kurang enak.,img_002.jpg,negative
4522,Taco Fiesta,Surabaya,Sate Ayam,Indonesian,93069,Medium,4,5,5,4.0,"Makanannya enak banget, bakal order lagi.",img_010.jpg,positive
4342,Ramen House,Semarang,Udon,Japanese,79072,Small,5,4,5,4.0,"Mantap rasanya, packingnya rapi.",img_007.jpg,positive
6667,Bakso Legend,Semarang,Bakso,Indonesian,90616,Medium,2,1,1,2.0,"Rasanya hambar banget, kecewa.",img_011.jpg,negative
7601,Taco Fiesta,Surabaya,Biryani,Indian,85154,Small,5,4,5,5.0,Suka banget sama rasanya.,img_021.jpg,positive
9695,Taco Fiesta,Solo,Kopi Susu,Beverage,56847,Large,3,4,3,3.0,Rasanya biasa aja sih.,img_012.jpg,neutral
4563,Dapur Nusantara,Yogyakarta,Cheesecake,Dessert,60630,Large,5,5,4,4.0,"Rasanya juara sih ini, recommended banget.",img_018.jpg,positive
8826,Bakso Legend,Semarang,Biryani,Indian,97333,Large,5,4,5,5.0,"Makanannya enak banget, bakal order lagi.",img_021.jpg,positive
2639,Taco Fiesta,Bandung,Dimsum,Chinese,50215,Medium,4,4,5,5.0,"Makanannya enak banget, bakal order lagi.",img_020.jpg,positive
2643,Kedai Soto Ibu Rina,Semarang,Matcha Latte,Beverage,68319,Large,4,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_014.jpg,positive
1601,Kopi Santai,Jakarta,Ice Cream,Dessert,80391,Medium,5,4,5,4.0,Enak pol! Pengiriman juga cepat.,img_016.jpg,positive
7726,Burger Hub,Surabaya,Donat,Dessert,49119,Large,5,4,5,5.0,"Rasanya juara sih ini, recommended banget.",img_019.jpg,positive
8599,Dapur Nusantara,Bandung,Milkshake,Beverage,39978,Large,4,5,5,5.0,Enak pol! Pengiriman juga cepat.,img_015.jpg,positive
